"1","400 Cannon St, Syracuse, NY, ","Match","Exact","400 CANNON ST, SYRACUSE, NY, 13205","-76.14663,43.02221","46571887","R","36","067","005400","2003"
"542","100 Basin St, Syracuse, NY, ","Match","Exact","100 BASIN ST, SYRACUSE, NY, 13208","-76.15574,43.06152","46569221","R","36","067","000501","1025"
"541","2158 Park St, Syracuse, NY, ","Match","Exact","2158 PARK ST, SYRACUSE, NY, 13208","-76.17101,43.074722","46611522","R","36","067","000100","1016"
"7","400 Seuart Av, Syracuse, NY, ","No_Match"
"544","2158 Park St, Syracuse, NY, ","Match","Exact","2158 PARK ST, SYRACUSE, NY, 13208","-76.17101,43.074722","46611522","R","36","067","000100","1016"
"2944","300 Pulaski St, Syracuse, NY, ","Match","Exact","300 PULASKI ST, SYRACUSE, NY, 13204","-76.172874,43.05962","46622570","R","36","067","000100","1069"
"6","100 E Brighton Av, Syracuse, NY, ","Match","Exact","100 E BRIGHTON AVE, SYRACUSE, NY, 13205","-76.14282,43.02066","46571982","R","36","067","005900","1001"
"543","100 Roney Ln, Syracuse, NY, ","Match","Non_Exact","100 RONEY RD, SYRACUSE, NY, 13205","-76.14274,43.0025","46577383","R","36","067","006101","2010"
"2943","2158 Park St, Syracuse, NY, ","Match","Exact","2158 PARK ST, SYRACUSE, NY, 13208","-76.17101,43.074722","46611522","R","36","067","000100","1016"
"5","200 North Av, Syracuse, NY, ","Match","Exact","200 NORTH AVE, SYRACUSE, NY, 13206","-76.11352,43.070065","46622995","R","36","067","001000","3013"
"546","200 Atlantic Av, Syracuse, NY, ","Match","Exact","200 ATLANTIC AVE, SYRACUSE, NY, 13207","-76.151596,43.01061","46622934","R","36","067","005700","2010"
"1810","400 Churchill Av, Syracuse, NY, ","Match","Exact","400 CHURCHILL AVE, SYRACUSE, NY, 13205","-76.139824,43.009514","46622954","R","36","067","006101","1012"
"2942","4100 S Salina St, Syracuse, NY, ","Match","Exact","4100 S SALINA ST, SYRACUSE, NY, 13205","-76.1426,43.008762","46572033","R","36","067","006101","3003"
"2941","4100 S Salina St, Syracuse, NY, ","Match","Exact","4100 S SALINA ST, SYRACUSE, NY, 13205","-76.1426,43.008762","46572033","R","36","067","006101","3003"
"1811","500 State Fair Blvd, Syracuse, NY, ","Tie"
"545","2158 Park St, Syracuse, NY, ","Match","Exact","2158 PARK ST, SYRACUSE, NY, 13208","-76.17101,43.074722","46611522","R","36","067","000100","1016"
"4","300 Court St, Syracuse, NY, ","Match","Exact","300 COURT ST, SYRACUSE, NY, 13208","-76.15899,43.067352","46569160","R","36","067","000600","3003"
"2948","200 Herkimer St, Syracuse, NY, ","Match","Exact","200 HERKIMER ST, SYRACUSE, NY, 13204","-76.189835,43.05421","46565537","R","36","067","002000","1009"
"1812","300 Prospect Av, Syracuse, NY, ","Match","Exact","300 PROSPECT AVE, SYRACUSE, NY, 13203","-76.14927,43.05572","46570822","R","36","067","002300","2005"
"548","2200 James St, Syracuse, NY, ","Match","Exact","2200 JAMES ST, SYRACUSE, NY, 13206","-76.11694,43.067814","46572620","R","36","067","001702","1002"
"2947","400 Kimber Rd, Syracuse, NY, ","Match","Exact","400 KIMBER RD, SYRACUSE, NY, 13224","-76.09332,43.036903","46624454","R","36","067","004600","2025"
"1813","100 Hudson St, Syracuse, NY, ","Tie"
"547","400 Cherry St, Syracuse, NY, ","Match","Exact","400 CHERRY ST, SYRACUSE, NY, 13210","-76.12357,43.045284","46573437","R","36","067","003500","1007"
"2946","3100 Brighton Pl, Syracuse, NY, ","No_Match"
"1814","1000 S Geddes St, Syracuse, NY, ","Match","Exact","1000 S GEDDES ST, SYRACUSE, NY, 13204","-76.17322,43.037914","46569937","R","36","067","003800","1021"
"9","900 James St, Syracuse, NY, ","Match","Exact","900 JAMES ST, SYRACUSE, NY, 13203","-76.13831,43.05734","46622659","R","36","067","001600","1003"
"2945","1800 E Fayette St, Syracuse, NY, ","Match","Exact","1800 E FAYETTE ST, SYRACUSE, NY, 13210","-76.11972,43.048267","46573532","R","36","067","003500","2024"
"1815","400 W Brighton Av, Syracuse, NY, ","Match","Exact","400 W BRIGHTON AVE, SYRACUSE, NY, 13205","-76.151085,43.01983","46571774","R","36","067","005800","1007"
"549","1200 Harrison St, Syracuse, NY, ","Match","Exact","1200 HARRISON ST, SYRACUSE, NY, 13210","-76.130394,43.044136","46573398","R","36","067","004302","1000"
"8","700 Danforth St, Syracuse, NY, ","Match","Exact","700 DANFORTH ST, SYRACUSE, NY, 13208","-76.15556,43.069077","46569178","R","36","067","000600","2004"
"1816","300 South Av, Syracuse, NY, ","Tie"
"1817","700 E Adams St, Syracuse, NY, ","Match","Exact","700 E ADAMS ST, SYRACUSE, NY, 13210","-76.1412,43.042683","46608062","R","36","067","004301","1001"
"1818","700 E Laurel St, Syracuse, NY, ","Match","Exact","700 E LAUREL ST, SYRACUSE, NY, 13203","-76.14525,43.059196","46569603","R","36","067","001500","2009"
"2949","1500 E Genesee St, Syracuse, NY, ","Match","Exact","1500 E GENESEE ST, SYRACUSE, NY, 13210","-76.12753,43.046993","46573348","R","36","067","003400","1048"
"1819","100 Pharis St, Syracuse, NY, ","Match","Exact","100 PHARIS ST, SYRACUSE, NY, 13204","-76.18983,43.05435","46565529","R","36","067","002000","1010"
"2980","300 N Midler Av, Syracuse, NY, ","Match","Exact","300 N MIDLER AVE, SYRACUSE, NY, 13206","-76.10563,43.07388","46572858","R","36","067","001000","1000"
"2975","700 N Alvord St, Syracuse, NY, ","Match","Exact","700 N ALVORD ST, SYRACUSE, NY, 13208","-76.15266,43.06481","46569188","R","36","067","000600","3006"
"1843","300 Montgomery St, Syracuse, NY, ","Match","Exact","300 MONTGOMERY ST, SYRACUSE, NY, 13202","-76.14929,43.048523","46570910","R","36","067","003200","1044"
"513","400 W Onondaga St, Syracuse, NY, ","Match","Exact","400 W ONONDAGA ST, SYRACUSE, NY, 13202","-76.157326,43.04063","46604504","R","36","067","004000","1018"
"2974","100 Hawley Av, Syracuse, NY, ","Match","Exact","100 HAWLEY AVE, SYRACUSE, NY, 13203","-76.145485,43.053326","46604573","R","36","067","001600","2008"
"1844","200 Green St, Syracuse, NY, ","Match","Exact","200 GREEN ST, SYRACUSE, NY, 13203","-76.13986,43.054344","46571287","R","36","067","002400","2005"
"512","200 Lilac St, Syracuse, NY, ","Match","Exact","200 LILAC ST, SYRACUSE, NY, 13208","-76.1531,43.06416","46569228","R","36","067","000501","1000"
"2977","300 Erie St, Syracuse, NY, ","Match","Exact","300 ERIE ST, SYRACUSE, NY, 13204","-76.192184,43.05208","46565510","R","36","067","002700","1002"
"1841","1800 E Fayette St, Syracuse, NY, ","Match","Exact","1800 E FAYETTE ST, SYRACUSE, NY, 13210","-76.11972,43.048267","46573532","R","36","067","003500","2024"
"511","1600 W Genesee St, Syracuse, NY, ","Match","Exact","1600 W GENESEE ST, SYRACUSE, NY, 13204","-76.18523,43.052273","46565590","R","36","067","002000","1026"
"2976","300 Spencer St, Syracuse, NY, ","Match","Exact","300 SPENCER ST, SYRACUSE, NY, 13204","-76.15983,43.059547","46603680","R","36","067","000100","1096"
"1842","100 Titus Al, Syracuse, NY, ","Match","Exact","100 TITUS ALY, SYRACUSE, NY, 13208","-76.15607,43.0634","46569209","R","36","067","000501","1034"
"510","700 First North St, Syracuse, NY, ","Match","Exact","700 1ST NORTH ST, SYRACUSE, NY, 13208","-76.149055,43.069412","46569263","R","36","067","000600","1000"
"2971","200 Brampton Rd, Syracuse, NY, ","Match","Exact","200 BRAMPTON RD, SYRACUSE, NY, 13205","-76.14,42.992428","46577490","R","36","067","006103","1017"
"2970","1200 Harrison St, Syracuse, NY, ","Match","Exact","1200 HARRISON ST, SYRACUSE, NY, 13210","-76.130394,43.044136","46573398","R","36","067","004302","1000"
"1840","500 Helen St, Syracuse, NY, ","Match","Exact","500 HELEN ST, SYRACUSE, NY, 13203","-76.135315,43.068565","46569662","R","36","067","000800","1015"
"2973","100 Grace St, Syracuse, NY, ","Match","Exact","100 GRACE ST, SYRACUSE, NY, 13204","-76.16399,43.040104","46570195","R","36","067","003900","3005"
"2972","1700 Meadowbrook Dr, Syracuse, NY, ","Match","Exact","1700 MEADOWBROOK DR, SYRACUSE, NY, 13224","-76.102036,43.04159","46574194","R","36","067","004600","3000"
"1849","800 James St, Syracuse, NY, ","Match","Exact","800 JAMES ST, SYRACUSE, NY, 13203","-76.14024,43.056393","46571279","R","36","067","001600","1003"
"519","100 Carlisle St, Syracuse, NY, ","Match","Exact","100 CARLISLE ST, SYRACUSE, NY, 13208","-76.15301,43.068054","46569260","R","36","067","000600","2007"
"518","700 First North St, Syracuse, NY, ","Match","Exact","700 1ST NORTH ST, SYRACUSE, NY, 13208","-76.149055,43.069412","46569263","R","36","067","000600","1000"
"2979","100 Lakeview Av, Syracuse, NY, ","Match","Exact","100 LAKEVIEW AVE, SYRACUSE, NY, 13204","-76.17456,43.049335","46569835","R","36","067","002101","3006"
"1847","300 Wadsworth St, Syracuse, NY, ","Match","Exact","300 WADSWORTH ST, SYRACUSE, NY, 13208","-76.13903,43.072433","46569501","R","36","067","000400","2002"
"517","2100 Erie Blvd E, Syracuse, NY, ","Match","Exact","2100 ERIE BLVD E, SYRACUSE, NY, 13214","-76.11226,43.051945","46573570","R","36","067","003601","1009"
"2978","100 Presidential Plz, Syracuse, NY, ","No_Match"
"1848","100 S Warren St, Syracuse, NY, ","Match","Exact","100 S WARREN ST, SYRACUSE, NY, 13202","-76.15077,43.050697","46570856","R","36","067","003200","1022"
"516","2158 Park St, Syracuse, NY, ","Match","Exact","2158 PARK ST, SYRACUSE, NY, 13208","-76.17101,43.074722","46611522","R","36","067","000100","1016"
"515","2158 Park St, Syracuse, NY, ","Match","Exact","2158 PARK ST, SYRACUSE, NY, 13208","-76.17101,43.074722","46611522","R","36","067","000100","1016"
"1845","3200 James St, Syracuse, NY, ","Match","Exact","3200 JAMES ST, SYRACUSE, NY, 13206","-76.10248,43.069023","46623045","R","36","067","001900","5004"
"514","700 First North St, Syracuse, NY, ","Match","Exact","700 1ST NORTH ST, SYRACUSE, NY, 13208","-76.149055,43.069412","46569263","R","36","067","000600","1000"
"1846","300 N Clinton St, Syracuse, NY, ","Match","Exact","300 N CLINTON ST, SYRACUSE, NY, 13202","-76.153465,43.052464","46570675","R","36","067","003200","1011"
"522","300 Fitch St, Syracuse, NY, ","Match","Exact","300 FITCH ST, SYRACUSE, NY, 13204","-76.17326,43.03799","46624870","R","36","067","003800","1006"
"1830","100 Parkside Av, Syracuse, NY, ","Match","Exact","100 PARKSIDE AVE, SYRACUSE, NY, 13207","-76.16117,43.025375","46570497","R","36","067","005100","3000"
"2966","1000 W Genesee St, Syracuse, NY, ","Match","Exact","1000 W GENESEE ST, SYRACUSE, NY, 13204","-76.17081,43.053665","46569823","R","36","067","002101","1007"
"521","700 S Crouse Av, Syracuse, NY, ","Match","Exact","700 S CROUSE AVE, SYRACUSE, NY, 13210","-76.136635,43.04259","46571489","R","36","067","004301","1000"
"1831","300 Burdick Av, Syracuse, NY, ","Match","Exact","300 BURDICK AVE, SYRACUSE, NY, 13208","-76.1551,43.07715","46569064","R","36","067","000200","1018"
"2965","600 E Genesee St, Syracuse, NY, ","Match","Exact","600 E GENESEE ST, SYRACUSE, NY, 13202","-76.143456,43.047462","46622885","R","36","067","003200","2048"
"524","100 Delray Av, Syracuse, NY, ","Match","Exact","100 DELRAY AVE, SYRACUSE, NY, 13224","-76.103485,43.049736","46574108","R","36","067","003602","2007"
"1832","100 Milford Ct, Syracuse, NY, ","Match","Exact","100 MILFORD CT, SYRACUSE, NY, 13206","-76.096146,43.068256","46572996","R","36","067","001900","5001"
"2964","2158 Park St, Syracuse, NY, ","Match","Exact","2158 PARK ST, SYRACUSE, NY, 13208","-76.17101,43.074722","46611522","R","36","067","000100","1016"
"523","200 Croly St, Syracuse, NY, ","Match","Exact","200 CROLY ST, SYRACUSE, NY, 13224","-76.11264,43.047928","46573585","R","36","067","003601","2006"
"1833","2158 Park St, Syracuse, NY, ","Match","Exact","2158 PARK ST, SYRACUSE, NY, 13208","-76.17101,43.074722","46611522","R","36","067","000100","1016"
"2963","2300 Grant Blvd, Syracuse, NY, ","Match","Exact","2300 GRANT BLVD, SYRACUSE, NY, 13208","-76.14624,43.07332","46622638","R","36","067","000400","2006"
"2962","100 Avon Rd, Syracuse, NY, ","Match","Exact","100 AVON RD, SYRACUSE, NY, 13206","-76.10323,43.06347","46573002","R","36","067","001900","3016"
"2961","100 Meadowbrook Dr, Syracuse, NY, ","Tie"
"520","3100 Grant Blvd, Syracuse, NY, ","Match","Exact","3100 GRANT BLVD, SYRACUSE, NY, 13208","-76.16009,43.07697","46568551","R","36","067","000200","1005"
"2960","100 Maurice Av, Syracuse, NY, ","Match","Exact","100 MAURICE AVE, SYRACUSE, NY, 13207","-76.15848,43.012783","46571727","R","36","067","005700","2014"
"1838","1500 Erie Blvd E, Syracuse, NY, ","Tie"
"529","200 Hillsdale Av, Syracuse, NY, ","Match","Exact","200 HILLSDALE AVE, SYRACUSE, NY, 13206","-76.108574,43.06605","46572701","R","36","067","001800","2002"
"1839","300 Bruce St, Syracuse, NY, ","Match","Exact","300 BRUCE ST, SYRACUSE, NY, 13224","-76.11159,43.04798","46573587","R","36","067","003601","2005"
"526","600 South Av, Syracuse, NY, ","Match","Exact","600 SOUTH AVE, SYRACUSE, NY, 13207","-76.158844,43.03334","46571515","R","36","067","005200","1011"
"1834","100 Munson Dr, Syracuse, NY, ","Match","Exact","100 MUNSON DR, SYRACUSE, NY, 13205","-76.13968,43.000217","46577412","R","36","067","006103","1003"
"525","4100 S Salina St, Syracuse, NY, ","Match","Exact","4100 S SALINA ST, SYRACUSE, NY, 13205","-76.1426,43.008762","46572033","R","36","067","006101","3003"
"1835","900 N Salina St, Syracuse, NY, ","Match","Exact","900 N SALINA ST, SYRACUSE, NY, 13208","-76.155136,43.063057","46569230","R","36","067","000501","1031"
"2969","300 Prospect Av, Syracuse, NY, ","Match","Exact","300 PROSPECT AVE, SYRACUSE, NY, 13203","-76.14927,43.05572","46570822","R","36","067","002300","2005"
"528","100 Chatham Rd, Syracuse, NY, ","Match","Exact","100 CHATHAM RD, SYRACUSE, NY, 13203","-76.12683,43.066204","46572371","R","36","067","000900","2015"
"1836","100 Green St, Syracuse, NY, ","Match","Exact","100 GREEN ST, SYRACUSE, NY, 13203","-76.14134,43.05362","46597983","R","36","067","002400","1008"
"2968","200 W Kennedy Ter, Syracuse, NY, ","Match","Non_Exact","200 W KENNEDY ST, SYRACUSE, NY, 13205","-76.150856,43.029858","46622926","R","36","067","005300","2012"
"527","400 Butternut St, Syracuse, NY, ","Match","Exact","400 BUTTERNUT ST, SYRACUSE, NY, 13208","-76.1499,43.05861","46570812","R","36","067","002300","1006"
"1837","200 Fenway Dr, Syracuse, NY, ","Match","Exact","200 FENWAY DR, SYRACUSE, NY, 13224","-76.11055,43.048042","46573595","R","36","067","003601","2004"
"2967","700 First North St, Syracuse, NY, ","Match","Exact","700 1ST NORTH ST, SYRACUSE, NY, 13208","-76.149055,43.069412","46569263","R","36","067","000600","1000"
"571","900 Spencer St, Syracuse, NY, ","Match","Exact","900 SPENCER ST, SYRACUSE, NY, 13204","-76.1737,43.057343","46622695","R","36","067","000100","1088"
"570","900 Park Av, Syracuse, NY, ","Match","Exact","900 PARK AVE, SYRACUSE, NY, 13204","-76.17656,43.052216","46569771","R","36","067","002101","1010"
"574","500 S State St, Syracuse, NY, ","Match","Exact","500 S STATE ST, SYRACUSE, NY, 13202","-76.1475,43.04696","639382182","R","36","067","003200","2058"
"2992","500 Vine St, Syracuse, NY, ","Match","Exact","500 VINE ST, SYRACUSE, NY, 13203","-76.12566,43.058147","46573295","R","36","067","001701","1013"
"575","300 Herkimer St, Syracuse, NY, ","Match","Exact","300 HERKIMER ST, SYRACUSE, NY, 13204","-76.190865,43.053802","46602260","R","36","067","002000","1023"
"2993","100 Bellevue Av, Syracuse, NY, ","Match","Exact","100 BELLEVUE AVE, SYRACUSE, NY, 13204","-76.15568,43.033627","46571525","R","36","067","005200","1001"
"572","2158 Park St, Syracuse, NY, ","Match","Exact","2158 PARK ST, SYRACUSE, NY, 13208","-76.17101,43.074722","46611522","R","36","067","000100","1016"
"2994","4700 Onondaga Blvd, Syracuse, NY, ","Tie"
"573","2158 Park St, Syracuse, NY, ","Match","Exact","2158 PARK ST, SYRACUSE, NY, 13208","-76.17101,43.074722","46611522","R","36","067","000100","1016"
"2995","100 Lafayette Rd, Syracuse, NY, ","No_Match"
"578","200 Warner Av, Syracuse, NY, ","Match","Exact","200 WARNER AVE, SYRACUSE, NY, 13205","-76.145386,43.02237","46571888","R","36","067","005400","3004"
"2996","1200 Almond St, Syracuse, NY, ","No_Match"
"579","1900 W Fayette St, Syracuse, NY, ","Match","Exact","1900 W FAYETTE ST, SYRACUSE, NY, 13204","-76.186264,43.054935","46565556","R","36","067","002000","1013"
"2997","400 Stafford Av, Syracuse, NY, ","Match","Exact","400 STAFFORD AVE, SYRACUSE, NY, 13206","-76.1121,43.061306","46572708","R","36","067","001800","3007"
"576","1000 Bellevue Av, Syracuse, NY, ","Match","Exact","1000 BELLEVUE AVE, SYRACUSE, NY, 13204","-76.169945,43.033035","46570376","R","36","067","003900","2011"
"2998","100 W Fayette St, Syracuse, NY, ","Match","Exact","100 W FAYETTE ST, SYRACUSE, NY, 13202","-76.15232,43.04869","46622791","R","36","067","003200","1033"
"577","200 Dorothy St, Syracuse, NY, ","Match","Exact","200 DOROTHY ST, SYRACUSE, NY, 13203","-76.12706,43.06162","46572395","R","36","067","001701","1003"
"2999","1600 James St, Syracuse, NY, ","Match","Exact","1600 JAMES ST, SYRACUSE, NY, 13203","-76.12598,43.06339","46593205","R","36","067","001701","1000"
"580","2158 Park St, Syracuse, NY, ","Match","Exact","2158 PARK ST, SYRACUSE, NY, 13208","-76.17101,43.074722","46611522","R","36","067","000100","1016"
"2991","2158 Park St, Syracuse, NY, ","Match","Exact","2158 PARK ST, SYRACUSE, NY, 13208","-76.17101,43.074722","46611522","R","36","067","000100","1016"
"2990","100 Dickerson St, Syracuse, NY, ","Match","Exact","100 DICKERSON ST, SYRACUSE, NY, 13202","-76.15451,43.044353","46570967","R","36","067","003000","1017"
"582","700 W Onondaga St, Syracuse, NY, ","Match","Exact","700 W ONONDAGA ST, SYRACUSE, NY, 13204","-76.16238,43.03694","46570233","R","36","067","003900","3015"
"581","300 Bear St, Syracuse, NY, ","Match","Exact","300 BEAR ST, SYRACUSE, NY, 13208","-76.162025,43.06868","46568649","R","36","067","000200","2018"
"2989","100 Ballantyne Rd, Syracuse, NY, ","Match","Exact","100 BALLANTYNE RD, SYRACUSE, NY, 13205","-76.14367,43.01064","46604946","R","36","067","006101","1009"
"583","500 Bryant Av, Syracuse, NY, ","Match","Exact","500 BRYANT AVE, SYRACUSE, NY, 13204","-76.18765,43.044","46565688","R","36","067","002901","1015"
"2983","300 Warner Av, Syracuse, NY, ","Match","Exact","300 WARNER AVE, SYRACUSE, NY, 13205","-76.146904,43.022263","46571886","R","36","067","005400","2004"
"584","4700 Onondaga Blvd, Syracuse, NY, ","Tie"
"2984","700 Erie Blvd E, Syracuse, NY, ","Tie"
"585","100 Clarendon St, Syracuse, NY, ","Match","Exact","100 CLARENDON ST, SYRACUSE, NY, 13210","-76.128235,43.037968","46573456","R","36","067","004400","1012"
"2981","1000 Canal St, Syracuse, NY, ","Match","Exact","1000 CANAL ST, SYRACUSE, NY, 13210","-76.12581,43.051353","46573338","R","36","067","003500","2004"
"586","2158 Park St, Syracuse, NY, ","Match","Exact","2158 PARK ST, SYRACUSE, NY, 13208","-76.17101,43.074722","46611522","R","36","067","000100","1016"
"2982","200 Pattison St, Syracuse, NY, ","Match","Exact","200 PATTISON ST, SYRACUSE, NY, 13203","-76.12693,43.05893","46572358","R","36","067","001701","1014"
"587","700 First North St, Syracuse, NY, ","Match","Exact","700 1ST NORTH ST, SYRACUSE, NY, 13208","-76.149055,43.069412","46569263","R","36","067","000600","1000"
