81,300 Roosevelt Av,Syracuse,NY,
82,200 Ivy Ridge Rd,Syracuse,NY,
83,200 W Brighton Av,Syracuse,NY,
84,700 E Adams St,Syracuse,NY,
85,200 Sterling Av,Syracuse,NY,
86,100 Fenway Dr,Syracuse,NY,
87,100 Ballantyne Rd,Syracuse,NY,
88,200 Kensington Pl,Syracuse,NY,
89,100 Intrepid Ln,Syracuse,NY,
90,400 Butternut St,Syracuse,NY,
91,100 W Seneca Tpke,Syracuse,NY,
92,200 Rich St,Syracuse,NY,
93,600 Pond St,Syracuse,NY,
94,400 Richmond Av,Syracuse,NY,
95,100 Lincoln Ave,Syracuse,NY,
96,100 Newbury Hollow Ln,Syracuse,NY,
97,200 Dorchester Av,Syracuse,NY,
98,300 Prospect Av,Syracuse,NY,
99,100 Wood Av,Syracuse,NY,
100,3000 Erie Blvd E,Syracuse,NY,
101,200 Lemoyne Av,Syracuse,NY,
102,1000 Highland St,Syracuse,NY,
103,800 N State St,Syracuse,NY,
104,1600 N Salina St,Syracuse,NY,
105,300 Beecher St,Syracuse,NY,
106,100 Valley View Dr,Syracuse,NY,
107,100 Marvin Rd,Syracuse,NY,
108,100 White St,Syracuse,NY,
109,200 Bryant Av,Syracuse,NY,
110,300 Gertrude St,Syracuse,NY,
111,1000 N State St,Syracuse,NY,
112,2158 Park St,Syracuse,NY,
113,900 S Salina St,Syracuse,NY,
114,500 Bellevue Av,Syracuse,NY,
115,300 Tompkins St,Syracuse,NY,
116,1100 Teall Av,Syracuse,NY,
117,300 John St,Syracuse,NY,
118,100 Hood Av,Syracuse,NY,
119,1800 Teall Av,Syracuse,NY,
120,400 Cherry St,Syracuse,NY,
121,100 Glahn Av,Syracuse,NY,
122,300 S Salina St,Syracuse,NY,
123,2158 Park St,Syracuse,NY,
124,200 Herald Pl,Syracuse,NY,
125,100 Harvard Pl,Syracuse,NY,
126,700 Euclid Av,Syracuse,NY,
127,1500 Lemoyne Av,Syracuse,NY,
128,300 Oswego St,Syracuse,NY,
129,400 Erie Blvd E,Syracuse,NY,
130,4700 Onondaga Blvd,Syracuse,NY,
131,600 Catherine St,Syracuse,NY,
132,700 Westcott St,Syracuse,NY,
133,300 Furman St,Syracuse,NY,
134,300 S Warren St,Syracuse,NY,
135,100 Roney Ln,Syracuse,NY,
136,600 Ash St,Syracuse,NY,
137,700 N Salina St,Syracuse,NY,
138,600 South Av,Syracuse,NY,
139,500 Wolf St,Syracuse,NY,
140,400 S Beech St,Syracuse,NY,
141,1500 Teall Av,Syracuse,NY,
142,800 N Townsend St,Syracuse,NY,
143,100 Wood Av,Syracuse,NY,
144,100 W Pleasant Av,Syracuse,NY,
145,700 E Adams St,Syracuse,NY,
146,100 Smith Ln,Syracuse,NY,
147,400 S Midler Av,Syracuse,NY,
148,200 W Calthrop Av,Syracuse,NY,
149,1600 E Fayette St,Syracuse,NY,
150,300 Ashdale Av,Syracuse,NY,
151,200 Cleveland Av,Syracuse,NY,
152,300 Curtis St,Syracuse,NY,
153,300 Coughlin Av,Syracuse,NY,
154,2500 Erie Blvd E,Syracuse,NY,
155,100 Hartley St,Syracuse,NY,
156,200 Putnam St,Syracuse,NY,
157,100 Neutral Ct,Syracuse,NY,
158,800 South Av,Syracuse,NY,
159,100 Furman St,Syracuse,NY,
160,200 Shuart Av,Syracuse,NY,
161,100 Springfield Rd,Syracuse,NY,
162,600 Dewitt St,Syracuse,NY,
163,400 S Salina St,Syracuse,NY,
164,400 Butternut St,Syracuse,NY,
165,2000 E Fayette St,Syracuse,NY,
166,100 Walton St,Syracuse,NY,
167,100 Shotwell,Syracuse,NY,
168,100 Smith Ln,Syracuse,NY,
169,3100 James St,Syracuse,NY,
170,400 Craig St,Syracuse,NY,
171,100 W Florence Av,Syracuse,NY,
172,400 Carbon St,Syracuse,NY,
173,500 Seymour St,Syracuse,NY,
174,100 Dearborn Pl,Syracuse,NY,
175,100 Roney Ln,Syracuse,NY,
176,400 Rowland St,Syracuse,NY,
177,200 Shonnard St,Syracuse,NY,
178,200 Cortland Av,Syracuse,NY,
179,2000 Lodi St,Syracuse,NY,
180,200 Cleveland Av,Syracuse,NY,
181,300 Essex St,Syracuse,NY,
182,2158 Park St,Syracuse,NY,
183,200 Green St,Syracuse,NY,
184,100 Hampton Rd,Syracuse,NY,
185,300 E Washington St,Syracuse,NY,
186,300 Columbus Av,Syracuse,NY,
187,200 Merriman Av,Syracuse,NY,
188,200 Allen St,Syracuse,NY,
189,100 Juneway Dr,Syracuse,NY,
190,600 Robinson St,Syracuse,NY,
191,600 Pond St,Syracuse,NY,
192,4000 S Salina St,Syracuse,NY,
193,2158 Park St,Syracuse,NY,
194,100 Circle Rd,Syracuse,NY,
195,100 Tennyson Av,Syracuse,NY,
196,400 Grant Blvd,Syracuse,NY,
197,1200 Harrison St,Syracuse,NY,
198,100 Costello Ct,Syracuse,NY,
199,1300 Grant Blvd,Syracuse,NY,
200,400 N Midler Av,Syracuse,NY,
201,100 Smith Ln,Syracuse,NY,
202,700 E Adams St,Syracuse,NY,
203,200 Hall Av,Syracuse,NY,
204,200 Avery Av,Syracuse,NY,
205,2158 Park St,Syracuse,NY,
206,100 Fage Av,Syracuse,NY,
207,200 W Division St,Syracuse,NY,
208,600 Barnes Av,Syracuse,NY,
209,100 N Salina St,Syracuse,NY,
210,400 Craig St,Syracuse,NY,
211,600 Lemoyne Av,Syracuse,NY,
212,900 S Salina St,Syracuse,NY,
213,1500 S Salina St,Syracuse,NY,
214,100 Dablon Ct,Syracuse,NY,
215,200 Cortland Av,Syracuse,NY,
216,100 Furman St,Syracuse,NY,
217,300 Ostrom Av,Syracuse,NY,
218,700 E Adams St,Syracuse,NY,
219,1200 S State St,Syracuse,NY,
220,300 Furman St,Syracuse,NY,
221,1700 E Fayette St,Syracuse,NY,
222,100 E Fayette St,Syracuse,NY,
223,100 Edna Rd,Syracuse,NY,
224,200 Seeley Rd,Syracuse,NY,
225,2158 Park St,Syracuse,NY,
226,400 Onondaga Ter,Syracuse,NY,
227,4100 S Salina St,Syracuse,NY,
228,100 Croly St,Syracuse,NY,
229,1400 Midland Av,Syracuse,NY,
230,400 Onondaga Ter,Syracuse,NY,
231,1100 N Townsend St,Syracuse,NY,
232,100 Presidential Plz,Syracuse,NY,
233,500 Seymour St,Syracuse,NY,
234,2100 E Fayette St N,Syracuse,NY,
235,100 Oakley Dr E,Syracuse,NY,
236,100 Ainsley Dr,Syracuse,NY,
237,1000 Col Eileen Collins Blvd,Syracuse,NY,
238,100 E Onondaga St,Syracuse,NY,
239,900 S Mcbride St,Syracuse,NY,
240,100 Clarendon St,Syracuse,NY,
241,700 Livingston Av,Syracuse,NY,
242,100 Herlad Pl,Syracuse,NY,
243,100 State Fair Blvd,Syracuse,NY,
244,600 W Colvin St,Syracuse,NY,
245,1300 E Colvin St,Syracuse,NY,
246,300 S Alvord St,Syracuse,NY,
247,200 Lincoln Av,Syracuse,NY,
248,100 Sabine St,Syracuse,NY,
249,300 Wilkinson St,Syracuse,NY,
250,100 Schoeneck Ct,Syracuse,NY,
251,300 Seventh North St,Syracuse,NY,
252,1200 Butternut St,Syracuse,NY,
253,1200 N State St,Syracuse,NY,
254,200 Ashdale Av,Syracuse,NY,
255,100 E Onondaga St,Syracuse,NY,
256,100 E Onondaga St,Syracuse,NY,
257,800 Sumner Av,Syracuse,NY,
258,800 Westmoreland Av,Syracuse,NY,
259,200 Ostrom Av,Syracuse,NY,
260,200 Hudson St,Syracuse,NY,
261,300 Chemung St,Syracuse,NY,
262,200 Empire Av,Syracuse,NY,
263,800 Court St,Syracuse,NY,
264,300 S Clinton St,Syracuse,NY,
265,1300 Oak St,Syracuse,NY,
266,4100 S Salina St,Syracuse,NY,
267,400 Robineau Rd,Syracuse,NY,
268,2800 S Salina St,Syracuse,NY,
269,2158 Park St,Syracuse,NY,
270,600 E Seneca Tpke,Syracuse,NY,
271,300 W Genesee St,Syracuse,NY,
272,100 Albert Ter,Syracuse,NY,
273,300 Forest Hill Dr,Syracuse,NY,
274,200 Vincent St,Syracuse,NY,
275,100 Rider Av,Syracuse,NY,
276,1100 Madison St,Syracuse,NY,
277,2158 Park St,Syracuse,NY,
278,2158 Park St,Syracuse,NY,
279,300 Comstock Av,Syracuse,NY,
280,200 W Fayette St,Syracuse,NY,
281,1300 Butternut St,Syracuse,NY,
282,400 Tennyson Av,Syracuse,NY,
283,800 S State St,Syracuse,NY,
284,100 Knaul St,Syracuse,NY,
285,1200 E Genesee St,Syracuse,NY,
286,600 Lynch Av,Syracuse,NY,
287,300 Euclid Av,Syracuse,NY,
288,100 Dorothy St,Syracuse,NY,
289,2158 Park St,Syracuse,NY,
290,500 Burnet Av,Syracuse,NY,
291,300 Hubbell Av,Syracuse,NY,
292,100 Chatham Pl,Syracuse,NY,
293,500 Seeley Rd,Syracuse,NY,
294,900 James St,Syracuse,NY,
295,1700 E Erie Blvd,Syracuse,NY,
296,300 Oak St,Syracuse,NY,
297,2500 Lodi St,Syracuse,NY,
298,100 E Warrington Rd,Syracuse,NY,
299,300 Clairmonte Av,Syracuse,NY,
300,1300 Teall Ave,Syracuse,NY,
301,500 Gifford St,Syracuse,NY,
302,300 Marcellus St,Syracuse,NY,
303,100 Nelson St,Syracuse,NY,
304,800 Midland Av,Syracuse,NY,
305,600 Robinson St,Syracuse,NY,
306,400 S Salina St,Syracuse,NY,
307,400 Mitchell Av,Syracuse,NY,
308,200 Hudson St,Syracuse,NY,
309,500 Carbon St,Syracuse,NY,
310,4100 S Salina St,Syracuse,NY,
311,500 W Brighton Av,Syracuse,NY,
312,1500 S Geddes St,Syracuse,NY,
313,500 Hickok Ave,Syracuse,NY,
314,500 Melrose Ave,Syracuse,NY,
315,300 S Crouse Ave,Syracuse,NY,
316,200 Merriman Av,Syracuse,NY,
317,300 Stolp Av,Syracuse,NY,
318,300 Kirkpatrick St,Syracuse,NY,
319,200 Catherine St,Syracuse,NY,
320,300 Seymour St,Syracuse,NY,
321,300 Marlborough Rd,Syracuse,NY,
322,1300 Grant Blvd,Syracuse,NY,
323,200 University Av,Syracuse,NY,
324,1000 Pond St,Syracuse,NY,
325,1300 Willis Av,Syracuse,NY,
326,2158 Park St,Syracuse,NY,
327,100 Palmer Av,Syracuse,NY,
328,1300 Park St,Syracuse,NY,
329,300 S Warren St,Syracuse,NY,
330,400 Rich St,Syracuse,NY,
331,300 S Warren St,Syracuse,NY,
332,700 Comstock Ave,Syracuse,NY,
333,100 Fish Ave,Syracuse,NY,
334,300 Kinne St,Syracuse,NY,
335,500 W Fayette St,Syracuse,NY,
336,200 Roosevelt Av,Syracuse,NY,
337,4100 S Salina St,Syracuse,NY,
338,600 S Warren St,Syracuse,NY,
339,700 E Genesee St,Syracuse,NY,
340,900 Madison St,Syracuse,NY,
341,300 Seneca Tpke,Syracuse,NY,
342,300 Kellogg St,Syracuse,NY,
343,100 Westcott St,Syracuse,NY,
344,100 Kirkpatrick St,Syracuse,NY,
345,800 Erie Blvd E,Syracuse,NY,
346,2158 Park St,Syracuse,NY,
347,400 Gifford St,Syracuse,NY,
348,200 N Townsend St,Syracuse,NY,
349,100 Bassett St,Syracuse,NY,
350,500 Westcott St,Syracuse,NY,
351,100 Trinity Ln,Syracuse,NY,
352,4800 S Salina St,Syracuse,NY,
353,500 Oakwood Av,Syracuse,NY,
354,500 S Crouse Av,Syracuse,NY,
355,200 Comstock Av,Syracuse,NY,
356,500 S State St,Syracuse,NY,
357,600 Richmond Ave,Syracuse,NY,
358,700 E Adams St,Syracuse,NY,
359,300 S Salina St,Syracuse,NY,
360,500 Vine St,Syracuse,NY,
361,400 W Onondaga St,Syracuse,NY,
362,800 Highland St,Syracuse,NY,
363,1200 Teall Av,Syracuse,NY,
364,2158 Park St,Syracuse,NY,
365,200 Mertens Av,Syracuse,NY,
366,200 S Salina St,Syracuse,NY,
367,100 Gifford St,Syracuse,NY,
368,100 Will Ct,Syracuse,NY,
369,100 Townsend Pl,Syracuse,NY,
370,300 Clarendon St,Syracuse,NY,
371,4100 S Salina St,Syracuse,NY,
372,700 Twin Hills Dr,Syracuse,NY,
373,200 Brattle Rd,Syracuse,NY,
374,200 Beecher St,Syracuse,NY,
375,800 Highland St,Syracuse,NY,
376,100 Kandace St,Syracuse,NY,
377,100 Forest Av,Syracuse,NY,
378,100 Oxford St,Syracuse,NY,
379,100 Game Rd,Syracuse,NY,
380,700 First North St,Syracuse,NY,
381,400 W Seneca Tpke,Syracuse,NY,
382,700 S Geddes St,Syracuse,NY,
383,700 N Mcbride St,Syracuse,NY,
384,1000 Danforth St,Syracuse,NY,
385,700 E Adams St,Syracuse,NY,
386,600 E Division St,Syracuse,NY,
387,2900 E Genesee St,Syracuse,NY,
388,100 Village Dr,Syracuse,NY,
389,700 Walnut Av,Syracuse,NY,
390,100 Clarendon St,Syracuse,NY,
391,100 Comstock Av,Syracuse,NY,
392,1200 Park St,Syracuse,NY,
393,200 S Franklin St,Syracuse,NY,
394,500 S Clinton St,Syracuse,NY,
395,300 Peat St,Syracuse,NY,
396,700 Lodi St,Syracuse,NY,
397,2158 Park St,Syracuse,NY,
398,2158 Park St,Syracuse,NY,
399,300 Walnut Pl,Syracuse,NY,
400,1700 Madison St,Syracuse,NY,
401,800 N Salina St,Syracuse,NY,
402,200 Cleveland Av,Syracuse,NY,
403,2500 Lodi St,Syracuse,NY,
404,400 James St,Syracuse,NY,
405,400 Kirkpatrick St,Syracuse,NY,
406,700 Park St,Syracuse,NY,
407,2158 Park St,Syracuse,NY,
408,2158 Park St,Syracuse,NY,
409,2158 Park St,Syracuse,NY,
410,400 Euclid Av,Syracuse,NY,
411,200 Comstock Av,Syracuse,NY,
412,300 Hawley Av,Syracuse,NY,
413,1900 W Genesee St,Syracuse,NY,
414,100 Ostrom Ave,Syracuse,NY,
415,2158 Park St,Syracuse,NY,
416,100 Jamesville Av,Syracuse,NY,
417,700 E Laurel St,Syracuse,NY,
418,600 Wolf St,Syracuse,NY,
419,100 Dewey Av,Syracuse,NY,
420,200 Clarendon St,Syracuse,NY,
421,100 Goodrich Av,Syracuse,NY,
422,400 Wilkinson St,Syracuse,NY,
423,1000 Col Eileen Collins Blvd,Syracuse,NY,
424,600 S Salina St,Syracuse,NY,
425,200 Pattison St,Syracuse,NY,
426,400 Westcott St,Syracuse,NY,
427,2158 Park St,Syracuse,NY,
428,100 Brattle Rd,Syracuse,NY,
429,100 Pond St,Syracuse,NY,
430,400 Stolp Av,Syracuse,NY,
431,800 Kirkpatrick St,Syracuse,NY,
432,600 Teall Av,Syracuse,NY,
433,100 W Lynhurst Av,Syracuse,NY,
434,700 E Laurel St,Syracuse,NY,
435,300 Tioga St,Syracuse,NY,
436,100 S Salina St,Syracuse,NY,
437,2158 Park St,Syracuse,NY,
438,1600 N Salina St,Syracuse,NY,
439,100 Tracy St,Syracuse,NY,
440,100 Ball Cir,Syracuse,NY,
441,700 First North St,Syracuse,NY,
442,100 Havard Pl,Syracuse,NY,
443,300 Tioga St,Syracuse,NY,
444,500 Oak St,Syracuse,NY,
445,3700 S Salina St,Syracuse,NY,
446,600 Cumberland Av,Syracuse,NY,
447,100 E Colvin St,Syracuse,NY,
448,400 Wilkinson St,Syracuse,NY,
449,500 Butternut St,Syracuse,NY,
450,2900 Erie Blvd E,Syracuse,NY,
451,700 E Adams St,Syracuse,NY,
452,100 Hood Av,Syracuse,NY,
453,1000 Col Eileen Collins Blvd,Syracuse,NY,
454,200 Hazelhurst Av,Syracuse,NY,
455,700 James St,Syracuse,NY,
456,100 Elmwood Av,Syracuse,NY,
457,300 University Ave,Syracuse,NY,
458,100 Remington Av,Syracuse,NY,
459,100 Costello Ct,Syracuse,NY,
460,100 Remington Av,Syracuse,NY,
461,300 Hovey St,Syracuse,NY,
462,100 Stafford Av,Syracuse,NY,
463,1000 N Townsend St,Syracuse,NY,
464,200 S Franklin St,Syracuse,NY,
465,200 Sedgwick St,Syracuse,NY,
466,2158 Park St,Syracuse,NY,
467,200 W Fayette St,Syracuse,NY,
468,100 E Ostrander Av,Syracuse,NY,
469,200 Ostrom Av,Syracuse,NY,
470,900 James St,Syracuse,NY,
471,100 W Lafayette St,Syracuse,NY,
472,100 Montgomery St,Syracuse,NY,
473,100 Redfield Pl,Syracuse,NY,
474,1400 S State St,Syracuse,NY,
475,900 Onondaga Av,Syracuse,NY,
476,300 South Av,Syracuse,NY,
477,1200 Milton Av,Syracuse,NY,
478,300 Valley Dr,Syracuse,NY,
479,2400 S Salina St,Syracuse,NY,
480,200 N State St,Syracuse,NY,
481,300 Crawford Av,Syracuse,NY,
482,100 W Fayette St,Syracuse,NY,
483,100 Ellen St,Syracuse,NY,
484,100 Grand Av,Syracuse,NY,
485,900 N Townsend St,Syracuse,NY,
486,100 Anderson Av,Syracuse,NY,
487,200 Kenmore Av,Syracuse,NY,
488,100 Hoefler St,Syracuse,NY,
489,300 Apple St,Syracuse,NY,
490,300 Burdick Av,Syracuse,NY,
491,100 Lilac St,Syracuse,NY,
492,100 Keppesser St,Syracuse,NY,
493,400 S Salina St,Syracuse,NY,
494,2158 Park St,Syracuse,NY,
495,2158 Park St,Syracuse,NY,
496,2158 Park St,Syracuse,NY,
497,100 Mark Av,Syracuse,NY,
498,300 N Midler Av,Syracuse,NY,
499,200 Griffiths St,Syracuse,NY,
500,2158 Park St,Syracuse,NY,
501,300 Burdick Av,Syracuse,NY,
502,1500 W Genesee St,Syracuse,NY,
503,100 Gertrude St,Syracuse,NY,
504,400 Wolf St,Syracuse,NY,
505,2158 Park St,Syracuse,NY,
506,300 Montgomery St,Syracuse,NY,
507,100 Marshall St,Syracuse,NY,
508,100 Temple Pl,Syracuse,NY,
509,1500 Park St,Syracuse,NY,
510,700 First North St,Syracuse,NY,
511,1600 W Genesee St,Syracuse,NY,
512,200 Lilac St,Syracuse,NY,
513,400 W Onondaga St,Syracuse,NY,
514,700 First North St,Syracuse,NY,
515,2158 Park St,Syracuse,NY,
516,2158 Park St,Syracuse,NY,
517,2100 Erie Blvd E,Syracuse,NY,
518,700 First North St,Syracuse,NY,
519,100 Carlisle St,Syracuse,NY,
520,3100 Grant Blvd,Syracuse,NY,
521,700 S Crouse Av,Syracuse,NY,
522,300 Fitch St,Syracuse,NY,
523,200 Croly St,Syracuse,NY,
524,100 Delray Av,Syracuse,NY,
525,4100 S Salina St,Syracuse,NY,
526,600 South Av,Syracuse,NY,
527,400 Butternut St,Syracuse,NY,
528,100 Chatham Rd,Syracuse,NY,
529,200 Hillsdale Av,Syracuse,NY,
530,700 Butternut St,Syracuse,NY,
531,200 Delhi St,Syracuse,NY,
532,300 Prospect Av,Syracuse,NY,
533,100 W Pleasant Av,Syracuse,NY,
534,1200 E Colvin St,Syracuse,NY,
535,900 Midland Av,Syracuse,NY,
536,300 Winton St,Syracuse,NY,
537,100 Ruth Av,Syracuse,NY,
538,400 Turtle St,Syracuse,NY,
539,100 Dyer Ct,Syracuse,NY,
540,100 Solar St,Syracuse,NY,
541,2158 Park St,Syracuse,NY,
542,100 Basin St,Syracuse,NY,
543,100 Roney Ln,Syracuse,NY,
544,2158 Park St,Syracuse,NY,
545,2158 Park St,Syracuse,NY,
546,200 Atlantic Av,Syracuse,NY,
547,400 Cherry St,Syracuse,NY,
548,2200 James St,Syracuse,NY,
549,1200 Harrison St,Syracuse,NY,
550,900 Tallman St,Syracuse,NY,
551,300 Hudson St,Syracuse,NY,
552,700 Hamilton St,Syracuse,NY,
553,100 Fish Av,Syracuse,NY,
554,900 First North St,Syracuse,NY,
555,200 Robert Dr,Syracuse,NY,
556,700 W Fayette St,Syracuse,NY,
557,700 First North St,Syracuse,NY,
558,100 Stafford Av,Syracuse,NY,
559,300 E Willow St,Syracuse,NY,
560,1300 Burnet Av,Syracuse,NY,
561,100 Hoefler St,Syracuse,NY,
562,200 Teall Av,Syracuse,NY,
563,100 Hopper Rd,Syracuse,NY,
564,400 S Warren St,Syracuse,NY,
565,800 E Brighton Av,Syracuse,NY,
566,300 Kellogg St,Syracuse,NY,
567,700 Valley Dr,Syracuse,NY,
568,1100 Cumberland Av,Syracuse,NY,
569,1200 Madison St,Syracuse,NY,
570,900 Park Av,Syracuse,NY,
571,900 Spencer St,Syracuse,NY,
572,2158 Park St,Syracuse,NY,
573,2158 Park St,Syracuse,NY,
574,500 S State St,Syracuse,NY,
575,300 Herkimer St,Syracuse,NY,
576,1000 Bellevue Av,Syracuse,NY,
577,200 Dorothy St,Syracuse,NY,
578,200 Warner Av,Syracuse,NY,
579,1900 W Fayette St,Syracuse,NY,
580,2158 Park St,Syracuse,NY,
581,300 Bear St,Syracuse,NY,
582,700 W Onondaga St,Syracuse,NY,
583,500 Bryant Av,Syracuse,NY,
584,4700 Onondaga Blvd,Syracuse,NY,
585,100 Clarendon St,Syracuse,NY,
586,2158 Park St,Syracuse,NY,
587,700 First North St,Syracuse,NY,
588,100 Presidential Plz,Syracuse,NY,
589,700 E Brighton Av,Syracuse,NY,
590,300 Comstock Av,Syracuse,NY,
591,100 Lafayette Rd,Syracuse,NY,
592,400 Winton St,Syracuse,NY,
593,300 Kellogg St,Syracuse,NY,
594,1000 N Salina St,Syracuse,NY,
595,1300 Grant Blvd,Syracuse,NY,
596,100 Dudley St,Syracuse,NY,
597,1600 Lodi St,Syracuse,NY,
598,100 Wente Ter,Syracuse,NY,
599,700 Hawley Av,Syracuse,NY,
600,1300 Butternut St,Syracuse,NY,
601,1300 Stolp Av,Syracuse,NY,
602,300 Lydell St,Syracuse,NY,
603,100 Ferris Av,Syracuse,NY,
604,500 S Clinton St,Syracuse,NY,
605,100 Smith Ln,Syracuse,NY,
606,2158 Park St,Syracuse,NY,
607,2158 Park St,Syracuse,NY,
608,100 Henry St,Syracuse,NY,
609,600 Park St,Syracuse,NY,
610,400 W Onondaga St,Syracuse,NY,
611,3300 Burnet Av,Syracuse,NY,
612,500 James St,Syracuse,NY,
613,300 Montgomery St,Syracuse,NY,
614,100 Mather St,Syracuse,NY,
615,400 Douglas St,Syracuse,NY,
616,1900 South Av,Syracuse,NY,
617,4100 S Salina St,Syracuse,NY,
618,300 Beecher St,Syracuse,NY,
619,200 Comstock Av,Syracuse,NY,
620,700 First North St,Syracuse,NY,
621,1100 Onondaga Av,Syracuse,NY,
622,100 Redfield Pl,Syracuse,NY,
623,100 Sixth North St,Syracuse,NY,
624,300 Hudson St,Syracuse,NY,
625,200 Mooney Av,Syracuse,NY,
626,800 Emerson Av,Syracuse,NY,
627,100 Brattle Rd,Syracuse,NY,
628,4100 S Salina St,Syracuse,NY,
629,100 Olive St,Syracuse,NY,
630,400 Butternut St,Syracuse,NY,
631,4100 S Salina St,Syracuse,NY,
632,2158 Park St,Syracuse,NY,
633,2800 S Salina St,Syracuse,NY,
634,500 S Salina St,Syracuse,NY,
635,100 Wolf St,Syracuse,NY,
636,700 E Adams St,Syracuse,NY,
637,500 S Clinton St,Syracuse,NY,
638,200 John St,Syracuse,NY,
639,300 Chemung St,Syracuse,NY,
640,100 W Brighton Av,Syracuse,NY,
641,2158 Park St,Syracuse,NY,
642,800 Ackerman Av,Syracuse,NY,
643,500 S Franklin St,Syracuse,NY,
644,800 S State St,Syracuse,NY,
645,300 Comstock Ave,Syracuse,NY,
646,1200 James St,Syracuse,NY,
647,3000 Erie Blvd E,Syracuse,NY,
648,200 W Colvin St,Syracuse,NY,
649,1200 Butternut St,Syracuse,NY,
650,400 Lillian Av,Syracuse,NY,
651,2500 Erie Blvd E,Syracuse,NY,
652,200 Mildred Av,Syracuse,NY,
653,500 S Clinton St,Syracuse,NY,
654,2158 Park St,Syracuse,NY,
655,100 Putnam St,Syracuse,NY,
656,2300 S State St,Syracuse,NY,
657,300 Gifford St,Syracuse,NY,
658,100 Melbourne Av,Syracuse,NY,
659,500 S Clinton St,Syracuse,NY,
660,100 Overlook Dr,Syracuse,NY,
661,100 Roney Ln,Syracuse,NY,
662,100 Barnes Av,Syracuse,NY,
663,200 Coolidge Av,Syracuse,NY,
664,4100 S Salina St,Syracuse,NY,
665,1300 E Adams St,Syracuse,NY,
666,100 Smith Ln,Syracuse,NY,
667,100 Hurlburt Rd,Syracuse,NY,
668,4300 S Salina St,Syracuse,NY,
669,200 Robinson St,Syracuse,NY,
670,100 Maxwell Ct,Syracuse,NY,
671,100 Herkimer St,Syracuse,NY,
672,100 Collegep Pl,Syracuse,NY,
673,700 First North St,Syracuse,NY,
